402|weekday|00:00|05:18|05:43|25|赤坂見附|高田馬場
403|weekday|00:00|05:00|05:30|30|赤坂見附|竹橋
404|weekday|00:00|05:09|05:11|2|赤坂見附|溜池山王
405|weekday|00:00|05:05|05:29|24|赤坂見附|辰巳
406|weekday|00:00|05:09|05:31|22|赤坂見附|田原町
407|weekday|00:00|05:00|05:26|26|赤坂見附|東大前
408|weekday|00:00|05:10|05:18|8|赤坂見附|東京
409|weekday|00:00|05:09|05:12|3|赤坂見附|虎ノ門
410|weekday|00:00|05:20|05:41|21|赤坂見附|東陽町
411|weekday|00:00|05:05|05:26|21|赤坂見附|豊洲
412|weekday|00:00|05:20|05:35|15|赤坂見附|築地
413|weekday|00:00|05:05|05:24|19|赤坂見附|月島
414|weekday|00:00|05:09|05:28|19|赤坂見附|上野
415|weekday|00:00|05:09|05:26|17|赤坂見附|上野広小路
416|weekday|00:00|05:20|05:51|31|赤坂見附|浦安
417|weekday|00:00|05:07|05:51|44|赤坂見附|和光市
418|weekday|00:00|05:18|05:40|22|赤坂見附|早稲田
419|weekday|00:00|05:00|05:17|17|赤坂見附|四ツ谷
420|weekday|00:00|05:26|05:30|4|赤坂見附|四谷三丁目
421|weekday|00:00|05:11|05:36|25|赤坂見附|代々木公園
422|weekday|00:00|05:11|05:38|27|赤坂見附|代々木上原
423|weekday|00:00|05:05|05:19|14|赤坂見附|有楽町
424|weekday|00:00|05:10|05:36|26|赤坂見附|湯島
425|weekday|00:00|05:26|05:48|22|赤坂見附|雑司が谷
426|weekday|00:00|05:24|06:08|44|秋葉原|赤羽岩淵
427|weekday|00:00|05:12|05:39|27|秋葉原|赤坂
428|weekday|00:00|05:12|05:39|27|秋葉原|赤坂見附
429|weekday|00:00|05:12|05:42|30|秋葉原|青山一丁目
430|weekday|00:00|05:17|05:33|16|秋葉原|浅草
431|weekday|00:00|05:12|05:37|25|秋葉原|淡路町
